"V1"
"1"	0.16023142022449
"2"	0.160050967720321
"3"	0.16843987555364
"4"	0.168681153735998
"5"	0.157461408011927
"6"	0.162484037021065
"7"	0.156442873705246
"8"	0.159529508418282
"9"	0.1699923224438
"10"	0.162960234880274
"11"	0.161787595722403
"12"	0.16180229484491
"13"	0.165557750816787
"14"	0.162532896296569
"15"	0.156887795771915
"16"	0.172975115187103
"17"	0.160557707870075
"18"	0.165267405084633
"19"	0.160419755287799
"20"	0.165057615229433
"21"	0.165771323896472
"22"	0.161943443823957
"23"	0.146915756051811
"24"	0.162230871507259
"25"	0.166187947135352
"26"	0.159111048819696
"27"	0.162399930083607
"28"	0.161220516564846
"29"	0.166977308240684
"30"	0.16655499338045
"31"	0.158336316551092
"32"	0.156026740787734
"33"	0.160055098344115
"34"	0.153007339246565
"35"	0.17119154962881
"36"	0.167825999937942
"37"	0.166395935827981
"38"	0.171542074551078
"39"	0.169481432166216
"40"	0.169739833808472
"41"	0.171831830230997
"42"	0.162641101443861
"43"	0.159462243339395
"44"	0.161960439138888
"45"	0.15235953730567
"46"	0.158531513522806
"47"	0.167324089637058
"48"	0.164243666036408
"49"	0.160366846039605
"50"	0.15272577509152
"51"	0.153041080116783
"52"	0.172464475840225
"53"	0.156448284833361
"54"	0.159309493416618
"55"	0.165155929488354
"56"	0.160848931794175
"57"	0.171292718456073
"58"	0.171392152075272
"59"	0.160050187738991
"60"	0.162741333204951
"61"	0.171812542237632
"62"	0.154485697000516
"63"	0.157937673799737
"64"	0.16309205141513
"65"	0.165127066304789
"66"	0.162200295163465
"67"	0.161488946611501
"68"	0.16638760031633
"69"	0.163257826281451
"70"	0.161104978853495
"71"	0.158611492780863
"72"	0.158071557370835
"73"	0.163189863393054
"74"	0.157985857416685
"75"	0.158000847605557
"76"	0.157888291023453
"77"	0.170937870923203
"78"	0.171854537320576
"79"	0.165641874693912
"80"	0.161665414553556
"81"	0.163790427560757
"82"	0.158241308084881
"83"	0.156024114754453
"84"	0.161180970222986
"85"	0.165550124814816
"86"	0.15867423246494
"87"	0.158222593071091
"88"	0.168744749791086
"89"	0.165487638270709
"90"	0.168377881117259
"91"	0.16984143377546
"92"	0.156704845168407
"93"	0.155584733027802
"94"	0.165082636589021
"95"	0.151350390021195
"96"	0.154703147467865
"97"	0.168165494470049
"98"	0.161354637586034
"99"	0.15641642008254
"100"	0.157904335485221
"101"	0.172124283479417
"102"	0.160951656307561
"103"	0.160569472733658
"104"	0.155249886042311
"105"	0.168275900341171
"106"	0.165114172863304
"107"	0.164231315004552
"108"	0.173393577064928
"109"	0.15959938311686
"110"	0.151670550025964
"111"	0.158247270802281
"112"	0.160459965704376
"113"	0.166286454288117
"114"	0.159112489793894
"115"	0.154054292031615
"116"	0.16212241316148
"117"	0.161235372804637
"118"	0.154207621680663
"119"	0.161164905217599
"120"	0.155978286010698
"121"	0.165308782445889
"122"	0.162619678531152
"123"	0.149977505585603
"124"	0.160933335475163
"125"	0.157563487602218
"126"	0.161044535291787
